Transaction_id,customer_id,Date,Product,Gender,Device_Type,Category,Customer_Login_type,Delivery_Type,Quantity,Amount US$,Individual_Price_US$
31470,1827257468,11/2/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,23,"2,774",121
31511,1274823200,11/2/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,19,"2,850",150
31513,2074460897,11/2/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,19,"2,890",152
31575,1877722097,11/2/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"3,200",188
31588,1396417564,11/2/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,0,0
31728,2067778194,11/2/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,12,974,81
31782,1624956599,11/2/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,15,0,0
31835,1840231148,11/2/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"45,220","2,826"
31958,1653740911,11/2/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,"6,999",304
31972,1402257523,11/2/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"2,428",152
31982,1414431967,11/2/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,"8,795",677
32071,2191418030,11/4/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"7,116",395
32134,1907911496,11/4/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"1,02,739",#VALUE!
32205,1303225303,11/4/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,0,0
32301,1743699999,11/4/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"1,147",67
32324,1892266641,11/4/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,500,29
32364,1607362094,11/4/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"6,300",315
32454,1583988248,11/4/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"6,271",314
32580,2237862348,11/4/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,15,0,0
32582,2172588489,11/4/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,"5,277",293
32590,1696362622,11/4/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"5,000",294
32610,1354599668,11/4/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,"5,239",291
32652,2150293864,11/4/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,100,6
32825,1524914398,11/4/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"10,000",588
33027,1235389815,11/5/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,18,"1,044",58
33052,1833327954,11/5/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,"1,331",95
33107,1303019071,11/5/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"1,999",125
33120,1848472999,11/5/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"2,710",159
33198,1916061056,11/5/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,21,"6,996",333
33236,2089364351,11/5/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"9,162",539
33376,1641922928,11/5/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,505,39
33485,1750160022,11/5/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,0,0
33683,1701098508,11/6/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,21,"16,900",805
33756,1950613243,11/6/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,999,53
33765,2166325926,11/6/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,17,"10,000",588
33777,1440256110,11/6/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,598,35
33811,1368196537,11/6/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,"1,650",87
33820,1312596046,11/6/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,930,52
33821,1677843670,11/6/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,23,0,0
33968,1480074977,11/6/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"1,000",45
34012,1403089092,11/6/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,"1,000",77
34125,2260422396,11/6/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"2,100",117
34155,2122418004,11/6/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"2,800",165
34163,1208714602,11/6/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"2,399",150
34278,2001317597,11/6/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"5,495",343
34286,1772960764,11/6/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,12,"4,188",349
34328,1993644137,11/6/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"8,933",525
34339,1726268284,11/6/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,500,36
34382,1331302643,11/7/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,500,26
34383,2080758821,11/7/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,0,0
34439,2292408315,11/7/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"6,496",382
34458,1833008219,11/7/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,23,"1,539",67
34479,1877943036,11/7/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,0,0
34514,2221533117,11/7/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,22,0,0
34526,1161632000,11/7/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"12,147",607
34555,1911131175,11/7/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,12,"2,499",208
34574,1402401242,11/7/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,21,500,24
34591,1425858098,11/7/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"2,894",170
34593,2290550311,11/7/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,21,"8,382",399
34609,1455967065,11/7/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,15,899,60
34659,2181808999,11/7/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"5,000",294
34695,2000914944,11/7/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,13,"4,000",308
34697,1662689690,11/7/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"6,259",368
34698,1797526275,11/7/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,"7,998",348
34719,1929130642,11/7/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"4,999",294
34733,1943329628,11/7/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,23,"2,500",109
34772,1964523062,11/7/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,17,"3,171",187
34781,2221132881,11/7/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,"1,030",45
34841,1269292865,11/7/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,945,50
34973,1231514337,11/7/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,12,"5,395",450
35033,2164301947,11/7/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,0,0
35064,1298813271,11/7/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"2,350",138
35081,1270817300,11/7/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,"1,799",120
35109,2033673943,11/8/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,"3,499",184
35130,1370254794,11/8/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,500,38
35143,1400876238,11/8/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,374,22
35162,2156492406,11/8/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"1,000",56
35168,2080183455,11/8/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"8,400",467
35195,2044545843,11/8/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,0,0
35213,1674908324,11/8/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,"7,949",346
35274,1286942624,11/8/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,17,"9,716",572
35302,1388884048,11/8/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"51,485","3,218"
35335,1916161012,11/8/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"5,000",294
35376,1546335004,11/8/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,17,"3,194",188
35404,2167784223,11/8/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"1,999",100
35438,2170341888,11/8/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"2,000",91
35467,1774202378,11/8/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,0,0
35493,2000656096,11/8/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,12,0,0
35584,2170366003,11/8/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,14,400,29
35585,1628304577,11/8/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,21,"4,190",200
35590,2101905982,11/8/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"1,000",59
35620,2261174669,11/8/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"18,460","1,086"
35624,1477538249,11/8/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,19,"1,838",97
35743,2287610537,11/8/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,"2,499",125
35823,1975016980,11/9/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"1,973",123
35890,1190165768,11/9/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"9,970",623
35956,1833232087,11/9/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,404,24
36001,1259335018,11/9/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,799,35
36019,1591323258,11/9/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,"94,600","4,730"
36092,1619958072,11/9/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,624,35
36119,1885544839,11/9/2013,Fairness Cream,Female,Web,Fashion,Member,Normal Delivery,17,"1,159",68
36235,1762122133,11/9/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,"3,897",195
36278,2101609513,11/9/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"2,999",167
36306,1941024968,11/9/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,17,"11,800",694
36311,2206904033,11/9/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"2,500",147
36375,1415845675,11/9/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"1,800",106
36513,2183822277,11/10/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,13,"8,018",617
36545,1724836442,11/10/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,"1,000",43
36546,1216715944,11/10/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"8,495",386
36594,1780184092,11/10/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,999,59
36597,2000681914,11/10/2013,Fairness Cream,Female,Web,Fashion,Guest,one-day deliver,22,"1,985",90
36613,2224227802,11/10/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,500,31
36615,1527746717,11/10/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,15,"1,304",87
36683,1683868608,11/10/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,699,32
36763,1978772480,11/10/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"3,390",154
36779,1916799877,11/10/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"26,483","1,204"
36838,1482201276,11/10/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"1,820",114
36842,1693612436,11/10/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,0,0
36877,1848734698,11/10/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"20,105","1,183"
36885,1354795162,11/10/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"3,000",188
36946,1428495001,11/10/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,"3,112",173
36968,1484370781,11/10/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,350,16
37013,2303789426,11/10/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,21,500,24
37127,1890895055,11/10/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"6,199",282
37191,1612591988,11/11/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,0,0
37240,1497121840,11/11/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,0,0
37278,2126687273,11/11/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,21,"3,645",174
37340,1596697407,11/11/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,"1,998",111
37371,1252853171,11/11/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,12,"2,299",192
37380,1936440543,11/11/2013,Fairness Cream,Female,Web,Fashion,Member,Normal Delivery,17,932,55
37511,1528967830,11/11/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,999,56
37549,2005904448,11/11/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,12,0,0
37581,1792513789,11/11/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,0,0
37615,1547137733,11/11/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"5,884",267
37620,1837732284,11/11/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,17,400,24
37684,1185924258,11/11/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"9,240",544
37733,1180431438,11/11/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,0,0
37782,1483978155,11/11/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,14,"2,000",143
37870,1320305390,11/11/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,13,"3,800",292
38106,2304402682,11/12/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,19,"1,128",59
38158,1655171980,11/12/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,17,0,0
38160,1201954555,11/12/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,850,45
38191,1206956540,11/12/2013,Fairness Cream,Female,Web,Fashion,Member,Normal Delivery,17,"3,044",179
38228,1512192294,11/12/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,"1,978",141
38255,2003935386,11/12/2013,Fairness Cream,Female,Web,Fashion,Member,Normal Delivery,17,"2,910",171
38372,1676534137,11/12/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,0,0
38410,1761978575,11/12/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,"3,098",172
38459,1895142691,11/12/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,16,"2,765",173
38495,1662202684,11/12/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"1,600",94
38517,2160356464,11/12/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"2,330",146
38650,1968813217,11/12/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"1,999",118
38658,1465431336,11/12/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"5,525",325
38666,1590016128,11/12/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,"5,634",376
38682,1698285228,11/12/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,23,"5,588",243
38746,2062881032,11/12/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"11,500",676
38846,1491381710,11/12/2013,Fairness Cream,Female,Web,Fashion,Member,Normal Delivery,17,425,25
38849,1273607744,11/12/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"26,280","1,546"
38850,2265146303,11/12/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,17,799,47
38868,1735418166,11/12/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,"2,491",125
38886,1946034461,11/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"7,697",481
38894,1925635016,11/13/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,17,"6,193",364
38934,1661519620,11/13/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"1,480",93
39007,1299923696,11/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"1,999",125
39047,1548613039,11/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,"6,600",287
39085,1692541859,11/13/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,19,"1,200",63
39094,1341629257,11/13/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"5,000",313
39277,1683060559,11/13/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,21,"5,299",252
39315,2293485115,11/13/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,17,500,29
39379,1720139632,11/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"10,872",604
39389,1871811318,11/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"1,49,100",#VALUE!
39398,2000580434,11/13/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,515,27
39460,1418918861,11/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"4,374",257
39485,1691403453,11/13/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"1,200",60
39512,2087485056,11/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,998,55
39553,1430542454,11/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,21,"1,972",94
39574,1556924079,11/13/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,23,624,27
39677,1288813283,11/14/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,245,11
39713,1378196526,11/14/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,23,0,0
39715,1565724137,11/14/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,18,"1,998",111
39760,1320052613,11/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,0,0
39782,1895206291,11/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"2,395",133
39796,2275452971,11/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,0,0
39833,1836582333,11/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"1,000",59
39854,2209990738,11/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"4,294",195
39882,1553579827,11/14/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,18,"16,199",900
39926,1487513580,11/14/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,15,"43,440","2,896"
39986,1811536567,11/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"18,433",838
40001,2266926901,11/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"13,895",772
40219,1419805550,11/14/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,17,"2,125",125
40323,1806752307,11/14/2013,spectacles,Male,Web,Fashion,First SignUp,one-day deliver,16,"3,696",231
40413,1986602803,11/15/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,999,71
40501,1234363405,11/15/2013,Bag,Female,Mobile,Fashion,Guest,one-day deliver,14,"1,599",114
40509,1904786333,11/15/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,0,0
40627,1616738061,11/15/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,0,0
40684,1495829354,11/15/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"5,420",339
40775,2143426467,11/15/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,14,"2,000",143
40808,1300599252,11/15/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,17,"7,100",418
40881,1330979493,11/15/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,21,"4,500",214
41112,1412294912,11/15/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"9,799",576
41144,1364444844,11/15/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"1,400",88
41230,1487632765,11/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,12,"5,823",485
41308,1777140231,11/16/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,"1,575",79
41388,1889845718,11/16/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,21,"2,739",130
41403,1855642264,11/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"1,999",125
41426,2301303982,11/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,"12,175",609
41439,1639779129,11/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,0,0
41481,2110478501,11/16/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,15,"4,350",290
41501,2052427819,11/16/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,0,0
41570,1912448793,11/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,21,"9,919",472
41682,1374421967,11/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,"2,000",143
41684,1896445580,11/16/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,17,597,35
41717,1908128038,11/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,"6,000",429
41719,1794834141,11/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,12,"23,310","1,943"
41729,2304588115,11/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,"1,990",87
41868,1193872001,11/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"33,195","1,660"
41876,1625781194,11/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,335,21
41938,1440399480,11/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"1,600",80
41977,1257535123,11/17/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,22,0,0
41994,1380712983,11/17/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,0,0
42016,1770772461,11/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,700,39
42075,1679808758,11/17/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"1,000",45
42187,1670590884,11/17/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"1,298",72
42233,1655950441,11/17/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,13,500,38
42305,1778457216,11/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"4,748",279
42332,1551063093,11/17/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,22,"7,882",358
42490,1698435822,11/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,21,"3,000",143
42525,1752217784,11/17/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,17,499,29
42544,1578654318,11/17/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,13,"2,700",208
42556,1687954225,11/17/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"4,208",263
42593,1483315886,11/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,999,59
42603,1984341909,11/18/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"20,000","1,176"
42635,1432491578,11/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"2,000",111
42665,1314168986,11/18/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"2,298",135
42748,1528362252,11/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,200,14
42840,1982964968,11/18/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,12,"4,062",339
43054,1491091947,11/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"1,499",94
43120,1257867942,11/18/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,18,"5,995",333
43175,1287012208,11/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,599,33
43306,2243724247,11/18/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,"19,974","1,110"
43324,2202445152,11/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,807,42
43359,2293827268,11/19/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,985,45
43382,1458376669,11/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"4,833",220
43568,1890125226,11/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"3,260",204
43576,2208818836,11/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"2,413",142
43615,1376865657,11/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"1,199",71
43957,1161201821,11/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"1,999",118
43968,1723268608,11/19/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,23,100,4
44081,1857433034,11/19/2013,Bag,Female,Mobile,Fashion,Guest,one-day deliver,16,"3,140",196
44100,2051001656,11/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,"12,426",828
44220,2115316190,11/20/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"1,875",104
44270,1201352521,11/20/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"5,232",327
44290,2281544403,11/20/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,15,"2,600",173
44356,2246365114,11/20/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,0,0
44393,1732952384,11/20/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,12,"1,750",146
44508,1208274647,11/20/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"6,000",353
44562,1471563597,11/20/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,499,23
44708,1358338985,11/20/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"9,399",470
44797,1446203349,11/20/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,23,897,39
44899,1779202494,11/21/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,"1,399",70
44920,1769011134,11/21/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,22,"6,524",297
45013,1349745660,11/21/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,"6,110",306
45051,1599682524,11/21/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,13,"8,720",671
45088,1439922664,11/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"5,596",329
45139,2035773604,11/21/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,12,"1,200",100
45152,1991364612,11/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"3,200",145
45165,1153738244,11/21/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,"18,894",945
45194,1471147589,11/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"9,449",556
45270,2048893313,11/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,"6,590",347
45440,1801441814,11/21/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,13,"2,297",177
45502,1155958466,11/21/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"10,368",518
45518,1603354066,11/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"2,000",118
45523,1158672218,11/21/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,"1,017",57
45576,1284833732,11/21/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,18,"2,500",139
